corp_cd,corp_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lon,lat,corp_depth1_cd,corp_depth1,corp_depth2_cd,corp_depth2,corp_depth3_cd,corp_depth3,corp_depth4_cd,corp_depth4,corp_depth5_cd,corp_depth5
111591,인터피온반도체,4100000000,경기도,4119200000,부천시 원미구,4119210500,약대동,경기도 부천시 원미구 약대동 192번지 테크노파크 2단지 관리동401호,126.76236115,37.5169348728,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261,반도체 제조업,2612,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",,
189343,(주)솔로몬저축은행,1100000000,서울특별시,1168000000,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-11 대치빌딩,127.0493539603,37.5042266383,K,금융 및 보험업,64,금융업,641,은행 및 저축기관,6413,신용조합 및 저축기관,64131,신용조합
252588,(주)엠트론스토리지테크놀로지,4100000000,경기도,4113300000,성남시 중원구,4113310500,상대원동,경기도 성남시 중원구 상대원동 307-2 선택시티Ⅱ 807호 ,127.1708907498,37.4347779354,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4651,"컴퓨터 및 주변장치, 소프트웨어 도매업",46510,"컴퓨터 및 주변장치, 소프트웨어 도매업"
267997,(주)에스티앤아이,4100000000,경기도,4159000000,화성시,4159013900,금곡동,경기도 화성시 동탄면 금곡리 583 ,127.0769716805,37.1671721229,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261,반도체 제조업,2611,전자집적회로 제조업,26111,메모리용 전자집적회로 제조업
299686,(주)유퍼트,3600000000,세종특별자치시,3611000000,,3611037030,전의면,충청남도 연기군 전의면 신방리 59 ,127.2051791377,36.6721559876,C,제조업,28,전기장비 제조업,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2811,"전동기, 발전기 및 전기 변환장치 제조업",28114,에너지 저장장치 제조업
463050,(주)엑스로드,1100000000,서울특별시,1168000000,강남구,1168010700,신사동,"서울특별시 강남구 신사동 503번지5 호두원빌딩6,7층 ",127.0193310476,37.5187045957,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
238913,(주)선우중공업,4400000000,충청남도,4413300000,천안시 서북구,4413310300,백석동,충청남도 천안시 백석동 555-12 ,127.1106280896,36.8304043406,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29294,주형 및 금형 제조업
107446,(주)남양,2600000000,부산광역시,2620000000,영도구,2620010700,남항동3가,부산광역시 영도구 남항동 3가 141-205,129.0373088595,35.0834981278,C,제조업,13,섬유제품 제조업; 의복제외,139,기타 섬유제품 제조업,1392,"끈, 로프, 망 및 끈 가공품 제조업",13922,어망 및 기타 끈 가공품 제조업
114303,(주)엘지데이콤,1100000000,서울특별시,1168000000,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 706-1 18층,127.0441024042,37.5025915886,J,정보통신업,61,우편 및 통신업,612,전기 통신업,6121,유선 통신업,61210,유선 통신업
318617,(주)LG파워콤,1100000000,서울특별시,1165000000,서초구,1165010800,서초동,서울특별시 서초구 서초동 1329-7 신덕빌딩,127.028800968,37.4943586797,J,정보통신업,61,우편 및 통신업,612,전기 통신업,6121,유선 통신업,61210,유선 통신업
267775,동산진흥(주),1100000000,서울특별시,1168000000,강남구,1168010100,역삼동,서울특별시 강남구 역삼1동 683-17 동양빌딩 ,127.0445337191,37.5084537271,C,제조업,14,"의복, 의복 액세서리 및 모피제품 제조업",141,봉제의복 제조업,1411,겉옷 제조업,14111,남자용 겉옷 제조업
394574,티이씨(주),4100000000,경기도,4139000000,시흥시,4139013200,정왕동,경기도 시흥시 정왕동 2210번지 스틸랜드 C블럭 1515호,126.7003801543,37.3448789202,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29294,주형 및 금형 제조업
110176,한국기술산업(주),1100000000,서울특별시,1154500000,금천구,1154510100,가산동,서울특별시 금천구 가산동 429-1 뉴티캐슬 1306호-1310호 ,126.8805444702,37.4778475035,C,제조업,28,전기장비 제조업,283,절연선 및 케이블 제조업,2830,절연선 및 케이블 제조업,28302,기타 절연선 및 케이블 제조업
136554,(주)스타맥스,1100000000,서울특별시,1168000000,강남구,1168010700,신사동,서울특별시 강남구 신사동 575 가오닉스빌딩 ,127.0260348758,37.5255773282,J,정보통신업,59,영상ㆍ오디오 기록물 제작 및 배급업,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",5911,"영화, 비디오물 및 방송프로그램 제작업",59111,일반 영화 및 비디오물 제작업
144562,(주)유성티에스아이,1100000000,서울특별시,1121500000,광진구,1121510300,구의동,서울특별시 광진구 구의동 243-12 쌍용빌딩 3층,127.0888958711,37.5383096914,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2591,"금속 단조, 압형 및 분말야금 제품 제조업",25914,그 외 금속 압형제품 제조업
370547,(주)네오리소스,4100000000,경기도,4117300000,안양시 동안구,4117310200,관양동,경기도 안양시 동안구 관양동 799번지 안양메가밸리 622호 ,126.967689129,37.401551253,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
242439,(주)케이알,4100000000,경기도,4122000000,평택시,4122025932,청북읍,경기도 평택시 청북면 고렴리 93-1 ,126.9281289193,37.0569640666,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",2511,구조용 금속제품 제조업,25114,수상 금속 골조 구조재 제조업
134060,(주)씨앤상선,1100000000,서울특별시,1114000000,중구,1114010900,장교동,서울특별시 중구 장교동 1번지 장교빌딩,126.9865760653,37.5673772295,H,운수 및 창고업,50,수상 운송업,501,해상 운송업,5011,외항 운송업,50112,외항 화물 운송업
392600,(주)투미비티,1100000000,서울특별시,1168000000,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 707-34번지 한신인터밸리24서관 2103호 ,127.0465323425,37.5029735839,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221,시스템 소프트웨어 개발 및 공급업
259855,(주)코아정보시스템,1100000000,서울특별시,1168000000,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 624-14 ,127.0315190939,37.5040331707,J,정보통신업,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",6202,"컴퓨터시스템 통합 자문, 구축 및 관리업",62021,컴퓨터시스템 통합 자문 및 구축 서비스업
385451,(주)케이에스리소스,4300000000,충청북도,4377000000,음성군,4377034021,대소면,충청북도 음성군 대소면 오산리 119-1 ,127.4840208385,36.968417152,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
258944,(주)세계투어,4100000000,경기도,4146500000,용인시 수지구,4146510200,죽전동,경기도 용인시 죽전동 454번지 수지1차 길훈아파트상가동 203호 ,127.1122107955,37.3284976691,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업지원 서비스업,752,여행사 및 기타 여행보조 서비스업,7521,여행사업,75210,여행사업
798530,동양밸류오션기업인수목적(주),,,,,,,서울특별시 중구 을지로2가 88 ~199 185 동양종합금융증권빌딩,,,K,금융 및 보험업,64,금융업,649,기타 금융업,6499,그 외 기타 금융업,64999,그 외 기타 분류 안된 금융업
451268,케이이엔지(주),4100000000,경기도,4159000000,화성시,4159040024,양감면,경기도 화성시 양감면 송산리 538-1 ,126.9912636486,37.1115282478,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
336570,(주)사이버패스,1100000000,서울특별시,1168000000,강남구,1168010800,논현동,서울특별시 강남구 논현동 36-8 로얄토토빌딩 34층 ,127.0297222772,37.5152785345,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221,시스템 소프트웨어 개발 및 공급업
363325,산양전기(주),4100000000,경기도,4122000000,평택시,4122012000,세교동,경기도 평택시 세교동541-2 ,127.0810853205,37.0100560749,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
148188,(주)으뜸상호저축은행,5000000000,제주특별자치도,5011000000,제주시,5011010300,이도일동,제주특별자치도 제주시 이도1동 1289-15번지,126.5274211565,33.5036129532,K,금융 및 보험업,64,금융업,641,은행 및 저축기관,6413,신용조합 및 저축기관,64132,상호저축은행 및 기타 저축기관
508566,(주)국제개발,4700000000,경상북도,4729000000,경산시,4729010900,옥산동,경상북도 경산시 옥산동133-6 ,128.7258167615,35.8247674079,F,건설업,41,종합 건설업,412,토목 건설업,4122,토목시설물 건설업,41224,환경설비 건설업
133928,세신(주),4800000000,경상남도,4833000000,양산시,4833010800,산막동,경상남도 양산시 산막동 303-3,129.0514728831,35.3741513895,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,259,기타 금속 가공제품 제조업,2593,"날붙이, 수공구 및 일반철물 제조업",25931,날붙이 제조업
540784,골든브릿지더블유엠경매부동산일호투자회사,,,,,,,서울특별시 영등포구 여의도동 익스콘벤처빌딩 15-24,,,K,금융 및 보험업,64,금융업,642,신탁업 및 집합투자업,6420,신탁업 및 집합투자업,64209,기타 금융 투자업
298252,(주)엘앤피아너스,3000000000,대전광역시,3020000000,유성구,3020014300,탑립동,대전광역시 유성구 탑립동 850 ,127.4133526321,36.412829976,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
264556,(주)에이스일렉트로닉스,5200000000,전북특별자치도,5213000000,군산시,5213014600,소룡동,전라북도 군산시 소룡동 1648번지 ,126.5780838092,35.9569548437,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
581000,(주)디앤샵,1100000000,서울특별시,1156000000,영등포구,1156012400,문래동6가,서울특별시 영등포구 문래동 6가 10번지 GS강서타워 6층 ,126.8890226538,37.5208003194,G,도매 및 소매업,47,소매업; 자동차 제외,479,무점포 소매업,4791,통신 판매업,47912,전자상거래 소매업
359094,(주)더 체인지,1100000000,서울특별시,1168000000,강남구,1168010700,신사동,서울특별시 강남구 신사동 590 ICL빌딩 4층 ,127.0284552042,37.5212761948,C,제조업,28,전기장비 제조업,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2811,"전동기, 발전기 및 전기 변환장치 제조업",28114,에너지 저장장치 제조업
686970,(주)다산자기관리부동산투자회사,1100000000,서울특별시,1168000000,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-13 금강타워 17층,127.0507305573,37.5045500567,L,부동산업,68,부동산업,681,부동산 임대 및 공급업,6811,부동산 임대업,68119,기타 부동산 임대업
255309,(주)써니트렌드,1100000000,서울특별시,1120000000,성동구,1120011500,성수동2가,서울특별시 성동구 성수동2가 278-20 이글타운 204호 ,127.0610895934,37.5468206211,J,정보통신업,59,영상ㆍ오디오 기록물 제작 및 배급업,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",5911,"영화, 비디오물 및 방송프로그램 제작업",59111,일반 영화 및 비디오물 제작업
362380,(주)뉴젠비아이티,1100000000,서울특별시,1121500000,광진구,1121510700,화양동,서울특별시 광진구 화양동 42-24 ,127.0649540169,37.5431680707,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4659,기타 기계 및 장비 도매업,46591,사무용 가구 및 기기 도매업
244862,(주)룩소네이트,1100000000,서울특별시,1153000000,구로구,1153010200,구로동,서울특별시 구로구 구로동 182-13 대륭포스트타워2차 605호 ,126.8972780794,37.4859034757,C,제조업,14,"의복, 의복 액세서리 및 모피제품 제조업",141,봉제의복 제조업,1412,속옷 및 잠옷 제조업,14120,속옷 및 잠옷 제조업
297165,(주)현대오토넷,,,,,,,충청북도 진천북 문백면 문덕리 723번지,,,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2629,기타 전자부품 제조업,26295,전자감지장치 제조업
105767,LG마이크론(주),4700000000,경상북도,4719000000,구미시,4719012900,구포동,경상북도 구미시 구포동 624번지 ,128.4125602937,36.127885027,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2629,기타 전자부품 제조업,26295,전자감지장치 제조업
