BSI업종코드,SRR업종코드,계층구분코드,국내업체업종세그먼트코드,국외업체업종세그먼트코드,등록경로구분코드,등록부서코드,등록사용자ID,등록일시,수정경로구분코드,수정부서코드,수정사용자ID,수정일시,업종영문명,업종코드,업종코드버전,업종한글명,원본업종코드
,24A,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of pipe and tube fittings and related products, of steel",24133,10,강관 가공품 및 관 연결구류 제조업,C24133
,F,2,3,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Renting of construction machinery and equipment with operator,426,10,건설장비 운영업,F426
,F,3,3,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Renting of construction machinery and equipment with operator,4260,10,건설장비 운영업,F4260
,F,4,3,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Renting of construction machinery and equipment with operator,42600,10,건설장비 운영업,F42600
,45,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Sale of new parts and accessories specialized for motor vehicles,45212,10,자동차용 전용 신품 부품 판매업,G45212
,45,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Sale of new electrical, electronic and precision equipment for motor vehicles",45213,10,자동차 내장용 신품 전기.전자. 정밀 기기 판매업,G45213
,47,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Discount department stores,47112,10,대형 마트,G47112
,47,3,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Duty-free shops,4713,10,면세점,G4713
,47,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Duty-free shops,47130,10,면세점,G47130
,251,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of metal frameworks or skeletons for marine structure and parts thereof ,25114,10,수상 금속 골조 구조재 제조업,C25114
,251,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of of metal containers for compressed or liquefied gas,25123,10,압축 및 액화 가스용기 제조업,C25123
,293,3,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of power transmission devices and electrical and electronic equipment for motor vehicles(new products) ,3033,10,자동차용 신품 동력전달장치 및 전기장치 제조업,C3033
,293,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of power transmission devices for motor vehicles(new products) ,30331,10,자동차용 신품 동력전달장치 제조업,C30331
,46,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Agents involved in the sale of machinery and equipment,46106,10,기계 및 장비 중개업,G46106
,46,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Agents specialized in the sale of other particular products,46107,10,그 외 기타 특정 상품 중개업,G46107
,259,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of other pressing products,25914,10,그 외 금속 압형제품 제조업,C25914
,293,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of electronic equipment for motor vehicles(new products) ,30332,10,자동차용 신품 전기장치 제조업,C30332
,293,4,1,1,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of seats for motor vehicles(new products),30393,10,자동차용 신품 의자 제조업,C30393
,293,2,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of parts and accessories for motor vehicles(remanufacturing products),304,10,자동차 재제조 부품 제조업,C304
,293,3,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of parts and accessories for motor vehicles(remanufacturing products),3040,10,자동차 재제조 부품 제조업,C3040
,293,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of parts and accessories for motor vehicles(remanufacturing products),30400,10,자동차 재제조 부품 제조업,C30400
,46,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Wholesale of dried and salted fishery products,46314,10,건어물 및 젓갈류 도매업,G46314
,37_39,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Treatment and disposal of construction and demolition waste,38230,10,건설 폐기물 처리업,E38230
,37_39,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Dismantling and sorting recoverable materials; materials recovery,383,10,"해체, 선별 및 원료 재생업 ",E383
,47,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Retail sale of medical and orthopaedic equipment,47812,10,의료용 기구 소매업,G47812
,I,1,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Accommodation,55,10,숙박업,I55
,2013,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of mixed, blended and recycled plastic materials",20203,10,혼성 및 재생 플라스틱 소재 물질 제조업,C20203
,2012,3,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of fertilizers and nitrogen compounds,2031,10,비료 및 질소화합물 제조업,C2031
,2012,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of nitrogen compounds and nitrogenous, phosphatic and potassic fertilizers",20311,10,"질소화합물, 질소, 인산 및 칼리질 화학비료 제조업",C20311
,2012,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of composite and other chemical fertilizers,20312,10,복합비료 및 기타 화학비료 제조업,C20312
,2012,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of organic fertilizers and bed soils,20313,10,유기질 비료 및 상토 제조업,C20313
,2021,3,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of germicides, insecticides and pesticides",2032,10,살균.살충제 및 농약 제조업,C2032
,261,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of flexible and other printed circuit boards,26223,10,연성 및 기타 인쇄회로기판 제조업,C26223
,261,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of loading of electronic components onto PCB ,26224,10,전자부품 실장기판 제조업,C26224
,303,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of manned aircraft, spacecraft and its assistant equipment",31311,10,"유인 항공기, 항공우주선 및 보조장치 제조업",C31311
,303,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of unmanned aircraft and its assistant equipment,31312,10,무인 항공기 및 무인 비행장치 제조업,C31312
,2021,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of chemical germicides, insecticides and agrochemical products",20321,10,화학 살균.살충제 및 농업용 약제 제조업,C20321
,2021,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of biotic germicides, insecticides and plant protectors",20322,10,생물 살균.살충제 및 식물보호제 제조업,C20322
,2022,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of printing ink and paints for pictures,20413,10,인쇄잉크 및 회화용 물감 제조업,C20413
,46,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Wholesale of electrical machinery and related materials,46595,10,전기용 기계.장비 및 관련 기자재 도매업,G46595
,46,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Wholesale of batteries and cables,46596,10,전지 및 케이블 도매업,G46596
,2029,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of biofuels and related mixture,20495,10,바이오 연료 및 혼합물 제조업,C20495
,32,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of medical, surgical, dental or veterinary furniture",27194,10,의료용 가구 제조업,C27194
,46,3,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Wholesale of paper, paperboard and paper box",4675,10,"종이 원지, 판지, 종이상자 도매업",G4675
,46,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Wholesale of paper, paperboard and paper box",46750,10,"종이 원지, 판지, 종이상자 도매업",G46750
,267_8,3,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of photographic equipment and optical instruments,2730,10,사진장비 및 광학기기 제조업,C2730
,267_8,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of optical lens and elements,27301,10,광학렌즈 및 광학요소 제조업,C27301
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Farm products warehousing,52103,10,농산물 창고업,H52103
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Dangerous goods warehousing,52104,10,위험물품 보관업,H52104
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other warehousing and storage,52109,10,기타 보관 및 창고업,H52109
,52,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Support activities for transportation,529,10,기타 운송관련 서비스업,H529
,52,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Service activities incidental to land transportation,5291,10,육상 운송지원 서비스업,H5291
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Service activities incidental to rail transportation,52911,10,철도 운송지원 서비스업,H52911
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Operation of passenger bus terminal facilities,52912,10,여객 자동차 터미널 운영업,H52912
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Operation of logistics terminal facilities,52913,10,물류 터미널 운영업,H52913
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Operation of roads and related facilities,52914,10,도로 및 관련시설 운영업,H52914
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Operation of car park or garage facilities,52915,10,주차장 운영업,H52915
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other service activities incidental to land transportation,52919,10,기타 육상 운송지원 서비스업,H52919
,52,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Service activities incidental to water transportation,5292,10,수상 운송지원 서비스업,H5292
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Operation of harbour and marine terminal facilities,52921,10,항구 및 기타 해상 터미널 운영업,H52921
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other service activities incidental to water transportation,52929,10,기타 수상 운송지원 서비스업,H52929
,52,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Service activities incidental to air transportation,5293,10,항공 운송지원 서비스업,H5293
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Operation of airport,52931,10,공항 운영업,H52931
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other service activities incidental to air transportation,52939,10,기타 항공 운송지원 서비스업,H52939
,52,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Cargo handling,5294,10,화물 취급업,H5294
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Air and land cargo handling,52941,10,항공 및 육상 화물 취급업,H52941
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Marine cargo handling,52942,10,수상 화물 취급업,H52942
,52,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other support activities for transportation n.e.c.,5299,10,그 외 기타 운송관련 서비스업,H5299
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Activities of customs agents and related services,52991,10,통관 대리 및 관련서비스업,H52991
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Activities of freight forwarders and cargo agents and related services,52992,10,"화물운송 중개, 대리 및 관련 서비스업",H52992
,52,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other supporting transport services n.e.c.,52999,10,그 외 기타 분류 안된 운송 관련 서비스업,H52999
,I,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,General accommodation and accommodation with cooking facilities,551,10,일반 및 생활 숙박시설 운영업,I551
,37_39,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Non-hazardous waste collection,38110,10,"지정 외 폐기물 수집, 운반업",E38110
,37_39,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Hazardous waste collection,3812,10,"지정 폐기물 수집, 운반업",E3812
,37_39,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Hazardous waste collection,38120,10,"지정 폐기물 수집, 운반업",E38120
,37_39,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Construction and demolition waste collection,3813,10,"건설 폐기물 수집, 운반업",E3813
,37_39,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Construction and demolition waste collection,38130,10,"건설 폐기물 수집, 운반업",E38130
,37_39,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Waste treatment and disposal services,382,10,폐기물 처리업,E382
,37_39,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Treatment and disposal of non-hazardous waste,3821,10,지정 외 폐기물 처리업,E3821
,37_39,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Treatment and disposal of non-hazardous waste,38210,10,지정 외 폐기물 처리업,E38210
,37_39,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Treatment and disposal of hazardous waste,3822,10,지정 폐기물 처리업,E3822
,37_39,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Treatment and disposal of hazardous waste,38220,10,지정 폐기물 처리업,E38220
,37_39,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Treatment and disposal of construction and demolition waste,3823,10,건설 폐기물 처리업,E3823
,37_39,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Collection, treatment and disposal of radioactive nuclear waste",3824,10,"방사성 폐기물 수집, 운반 및 처리업",E3824
,37_39,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Collection, treatment and disposal of radioactive nuclear waste",38240,10,"방사성 폐기물 수집, 운반 및 처리업",E38240
,37_39,1,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Remediation activities and other waste management services,39,10,환경 정화 및 복원업,E39
,37_39,2,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Remediation activities and other waste management services,390,10,환경 정화 및 복원업,E390
,37_39,3,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Remediation activities and other waste management services,3900,10,환경 정화 및 복원업,E3900
,37_39,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Decontamination of soils and groundwater,39001,10,토양 및 지하수 정화업,E39001
,37_39,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other remediation activities and waste management services,39009,10,기타 환경 정화 및 복원업,E39009
,F,1,3,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,General construction,41,10,종합 건설업,F41
,F,2,3,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Building construction,411,10,건물 건설업,F411
,46,3,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of basic metals and metal ores ,4672,10,1차 금속제품 및 금속광물 도매업,G4672
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of basic metals ,46721,10,1차 금속제품 도매업,G46721
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of metal ores,46722,10,금속광물 도매업,G46722
,46,3,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of chemical materials and products,4673,10,화학물질 및 화학제품 도매업,G4673
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Wholesale of dyes, pigments and related products",46731,10,"염료, 안료 및 관련제품 도매업",G46731
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of fertilizers and agricultural chemicals,46732,10,비료 및 농약 도매업,G46732
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of plastics and synthetic rubber in primary forms,46733,10,플라스틱물질 및 합성고무 도매업,G46733
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of other chemical materials and products,46739,10,기타 화학물질 및 화학제품 도매업,G46739
,46,3,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Wholesale of fibers, yarns and textiles",4674,10,"방직용 섬유, 실 및 직물 도매업",G4674
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of fibers and yarns for spinning and weaving,46741,10,방직용 섬유 및 실 도매업,G46741
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of textiles,46742,10,직물 도매업,G46742
,46,3,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of materials for recycling and other specialized goods,4679,10,재생용 재료 및 기타 상품 전문 도매업,G4679
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of materials for recycling,46791,10,재생용 재료 수집 및 판매업,G46791
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Wholesale of other specialized goods n.e.c.,46799,10,그 외 기타 상품 전문 도매업,G46799
,46,2,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Non-specialized wholesale trade,468,10,상품 종합 도매업,G468
,46,3,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Non-specialized wholesale trade,4680,10,상품 종합 도매업,G4680
,46,4,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Non-specialized wholesale trade,46800,10,상품 종합 도매업,G46800
,46,1,4,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Retail trade, except motor vehicles and motorcycles",47,10,소매업; 자동차 제외,G47
